OBJECTID,gridcode,pkey,longitude,latitude
662,8517,8517,-94.7500000,80.7500000
663,8620,8620,-94.2500000,80.7500000
664,8724,8724,-93.7500000,80.7500000
665,8823,8823,-93.2500000,80.7500000
666,8921,8921,-92.7500000,80.7500000
667,9020,9020,-92.2500000,80.7500000
668,9117,9117,-91.7500000,80.7500000
669,9221,9221,-91.2500000,80.7500000
670,9322,9322,-90.7500000,80.7500000
671,9627,9627,-89.2500000,80.7500000
672,9730,9730,-88.7500000,80.7500000
673,9836,9836,-88.2500000,80.7500000
674,9935,9935,-87.7500000,80.7500000
675,10031,10031,-87.2500000,80.7500000
676,10126,10126,-86.7500000,80.7500000
677,10220,10220,-86.2500000,80.7500000
678,10321,10321,-85.7500000,80.7500000
679,10425,10425,-85.2500000,80.7500000
680,10528,10528,-84.7500000,80.7500000
681,10633,10633,-84.2500000,80.7500000
682,10742,10742,-83.7500000,80.7500000
683,10846,10846,-83.2500000,80.7500000
684,10945,10945,-82.7500000,80.7500000
685,11048,11048,-82.2500000,80.7500000
686,11148,11148,-81.7500000,80.7500000
687,11253,11253,-81.2500000,80.7500000
688,11349,11349,-80.7500000,80.7500000
689,11447,11447,-80.2500000,80.7500000
690,11543,11543,-79.7500000,80.7500000
691,11643,11643,-79.2500000,80.7500000
692,11746,11746,-78.7500000,80.7500000
693,11863,11863,-78.2500000,80.7500000
694,11990,11990,-77.7500000,80.7500000
695,12125,12125,-77.2500000,80.7500000
696,12263,12263,-76.7500000,80.7500000
697,12403,12403,-76.2500000,80.7500000
698,12543,12543,-75.7500000,80.7500000
699,12687,12687,-75.2500000,80.7500000
700,12830,12830,-74.7500000,80.7500000
701,12983,12983,-74.2500000,80.7500000
702,13144,13144,-73.7500000,80.7500000
703,13305,13305,-73.2500000,80.7500000
704,13476,13476,-72.7500000,80.7500000
705,13651,13651,-72.2500000,80.7500000
706,13837,13837,-71.7500000,80.7500000
707,14030,14030,-71.2500000,80.7500000
708,14226,14226,-70.7500000,80.7500000
709,14435,14435,-70.2500000,80.7500000
710,14641,14641,-69.7500000,80.7500000
711,14844,14844,-69.2500000,80.7500000
712,15041,15041,-68.7500000,80.7500000
713,15234,15234,-68.2500000,80.7500000
714,15421,15421,-67.7500000,80.7500000
715,15606,15606,-67.2500000,80.7500000
716,15786,15786,-66.7500000,80.7500000
717,15961,15961,-66.2500000,80.7500000
718,16133,16133,-65.7500000,80.7500000
719,16302,16302,-65.2500000,80.7500000
720,16472,16472,-64.7500000,80.7500000
721,16633,16633,-64.2500000,80.7500000
722,16789,16789,-63.7500000,80.7500000
723,16940,16940,-63.2500000,80.7500000
724,17088,17088,-62.7500000,80.7500000
725,17232,17232,-62.2500000,80.7500000
726,17375,17375,-61.7500000,80.7500000
727,17516,17516,-61.2500000,80.7500000
728,17650,17650,-60.7500000,80.7500000
729,17780,17780,-60.2500000,80.7500000
730,17905,17905,-59.7500000,80.7500000
731,18031,18031,-59.2500000,80.7500000
732,18154,18154,-58.7500000,80.7500000
733,18277,18277,-58.2500000,80.7500000
734,18399,18399,-57.7500000,80.7500000
735,18520,18520,-57.2500000,80.7500000
736,18636,18636,-56.7500000,80.7500000
737,18754,18754,-56.2500000,80.7500000
738,18872,18872,-55.7500000,80.7500000
739,18986,18986,-55.2500000,80.7500000
740,19101,19101,-54.7500000,80.7500000
741,19217,19217,-54.2500000,80.7500000
742,19335,19335,-53.7500000,80.7500000
743,19454,19454,-53.2500000,80.7500000
744,19570,19570,-52.7500000,80.7500000
745,19684,19684,-52.2500000,80.7500000
746,19797,19797,-51.7500000,80.7500000
747,19909,19909,-51.2500000,80.7500000
748,20017,20017,-50.7500000,80.7500000
749,20125,20125,-50.2500000,80.7500000
750,20227,20227,-49.7500000,80.7500000
751,20329,20329,-49.2500000,80.7500000
752,20431,20431,-48.7500000,80.7500000
753,20528,20528,-48.2500000,80.7500000
754,20623,20623,-47.7500000,80.7500000
755,20717,20717,-47.2500000,80.7500000
756,20810,20810,-46.7500000,80.7500000
757,20903,20903,-46.2500000,80.7500000
758,20995,20995,-45.7500000,80.7500000
759,21088,21088,-45.2500000,80.7500000
760,21180,21180,-44.7500000,80.7500000
761,21271,21271,-44.2500000,80.7500000
762,21361,21361,-43.7500000,80.7500000
763,21452,21452,-43.2500000,80.7500000
764,21539,21539,-42.7500000,80.7500000
765,21625,21625,-42.2500000,80.7500000
766,21707,21707,-41.7500000,80.7500000
767,21790,21790,-41.2500000,80.7500000
768,21870,21870,-40.7500000,80.7500000
769,21944,21944,-40.2500000,80.7500000
770,22016,22016,-39.7500000,80.7500000
771,22082,22082,-39.2500000,80.7500000
772,22143,22143,-38.7500000,80.7500000
773,22199,22199,-38.2500000,80.7500000
774,22254,22254,-37.7500000,80.7500000
775,22306,22306,-37.2500000,80.7500000
776,22356,22356,-36.7500000,80.7500000
777,22406,22406,-36.2500000,80.7500000
778,22454,22454,-35.7500000,80.7500000
779,22500,22500,-35.2500000,80.7500000
780,22539,22539,-34.7500000,80.7500000
781,22574,22574,-34.2500000,80.7500000
782,22609,22609,-33.7500000,80.7500000
783,22645,22645,-33.2500000,80.7500000
784,22680,22680,-32.7500000,80.7500000
785,22714,22714,-32.2500000,80.7500000
786,22746,22746,-31.7500000,80.7500000
787,22780,22780,-31.2500000,80.7500000
788,22812,22812,-30.7500000,80.7500000
789,22844,22844,-30.2500000,80.7500000
790,22876,22876,-29.7500000,80.7500000
791,22910,22910,-29.2500000,80.7500000
792,22944,22944,-28.7500000,80.7500000
793,22977,22977,-28.2500000,80.7500000
794,23008,23008,-27.7500000,80.7500000
795,23039,23039,-27.2500000,80.7500000
796,23069,23069,-26.7500000,80.7500000
797,23099,23099,-26.2500000,80.7500000
798,23130,23130,-25.7500000,80.7500000
799,23164,23164,-25.2500000,80.7500000
800,23195,23195,-24.7500000,80.7500000
801,23229,23229,-24.2500000,80.7500000
802,23262,23262,-23.7500000,80.7500000
803,23296,23296,-23.2500000,80.7500000
804,23332,23332,-22.7500000,80.7500000
805,23365,23365,-22.2500000,80.7500000
806,23395,23395,-21.7500000,80.7500000
807,23420,23420,-21.2500000,80.7500000
808,23445,23445,-20.7500000,80.7500000
809,23472,23472,-20.2500000,80.7500000
810,23497,23497,-19.7500000,80.7500000
811,23521,23521,-19.2500000,80.7500000
812,23541,23541,-18.7500000,80.7500000
813,23562,23562,-18.2500000,80.7500000
814,23580,23580,-17.7500000,80.7500000
815,23596,23596,-17.2500000,80.7500000
816,23622,23622,-16.7500000,80.7500000
817,23660,23660,-16.2500000,80.7500000
818,23699,23699,-15.7500000,80.7500000
819,23737,23737,-15.2500000,80.7500000
820,23777,23777,-14.7500000,80.7500000
821,23819,23819,-14.2500000,80.7500000
822,23863,23863,-13.7500000,80.7500000
823,23906,23906,-13.2500000,80.7500000
824,40292,40292,45.2500000,80.7500000
825,40443,40443,45.7500000,80.7500000
826,40593,40593,46.2500000,80.7500000
827,40743,40743,46.7500000,80.7500000
828,40889,40889,47.2500000,80.7500000
829,41032,41032,47.7500000,80.7500000
830,41172,41172,48.2500000,80.7500000
831,41305,41305,48.7500000,80.7500000
832,41427,41427,49.2500000,80.7500000
833,41539,41539,49.7500000,80.7500000
834,41645,41645,50.2500000,80.7500000
835,41738,41738,50.7500000,80.7500000
836,41832,41832,51.2500000,80.7500000
837,41928,41928,51.7500000,80.7500000
838,42441,42441,54.2500000,80.7500000
839,42552,42552,54.7500000,80.7500000
840,42666,42666,55.2500000,80.7500000
841,42783,42783,55.7500000,80.7500000
842,42897,42897,56.2500000,80.7500000
843,43005,43005,56.7500000,80.7500000
844,43114,43114,57.2500000,80.7500000
845,43221,43221,57.7500000,80.7500000
846,43326,43326,58.2500000,80.7500000
847,43432,43432,58.7500000,80.7500000
848,43534,43534,59.2500000,80.7500000
849,43636,43636,59.7500000,80.7500000
850,43732,43732,60.2500000,80.7500000
851,43828,43828,60.7500000,80.7500000
852,43924,43924,61.2500000,80.7500000
853,44019,44019,61.7500000,80.7500000
854,44114,44114,62.2500000,80.7500000
855,44208,44208,62.7500000,80.7500000
856,44303,44303,63.2500000,80.7500000
857,44397,44397,63.7500000,80.7500000
858,44490,44490,64.2500000,80.7500000
859,44583,44583,64.7500000,80.7500000
860,44676,44676,65.2500000,80.7500000
861,47828,47828,79.2500000,80.7500000
862,47962,47962,79.7500000,80.7500000
863,48095,48095,80.2500000,80.7500000
864,50919,50919,92.7500000,80.7500000
865,51037,51037,93.2500000,80.7500000
866,51159,51159,93.7500000,80.7500000
867,51283,51283,94.2500000,80.7500000
868,51411,51411,94.7500000,80.7500000
869,51542,51542,95.2500000,80.7500000
870,51677,51677,95.7500000,80.7500000
871,51812,51812,96.2500000,80.7500000
872,51943,51943,96.7500000,80.7500000
873,52077,52077,97.2500000,80.7500000
874,52215,52215,97.7500000,80.7500000
875,7269,7269,-100.2500000,80.2500000
876,7389,7389,-99.7500000,80.2500000
877,7508,7508,-99.2500000,80.2500000
878,8084,8084,-96.7500000,80.2500000
879,8192,8192,-96.2500000,80.2500000
880,8300,8300,-95.7500000,80.2500000
881,8409,8409,-95.2500000,80.2500000
882,8516,8516,-94.7500000,80.2500000
883,8619,8619,-94.2500000,80.2500000
884,8723,8723,-93.7500000,80.2500000
885,8822,8822,-93.2500000,80.2500000
886,8920,8920,-92.7500000,80.2500000
887,9019,9019,-92.2500000,80.2500000
888,9116,9116,-91.7500000,80.2500000
889,9220,9220,-91.2500000,80.2500000
890,9321,9321,-90.7500000,80.2500000
891,9423,9423,-90.2500000,80.2500000
892,9524,9524,-89.7500000,80.2500000
893,9626,9626,-89.2500000,80.2500000
894,9729,9729,-88.7500000,80.2500000
895,9835,9835,-88.2500000,80.2500000
896,9934,9934,-87.7500000,80.2500000
897,10125,10125,-86.7500000,80.2500000
898,10219,10219,-86.2500000,80.2500000
899,10320,10320,-85.7500000,80.2500000
900,10424,10424,-85.2500000,80.2500000
901,10527,10527,-84.7500000,80.2500000
902,10632,10632,-84.2500000,80.2500000
903,10741,10741,-83.7500000,80.2500000
904,10845,10845,-83.2500000,80.2500000
905,10944,10944,-82.7500000,80.2500000
906,11047,11047,-82.2500000,80.2500000
907,11147,11147,-81.7500000,80.2500000
908,11252,11252,-81.2500000,80.2500000
909,11348,11348,-80.7500000,80.2500000
910,11446,11446,-80.2500000,80.2500000
911,11542,11542,-79.7500000,80.2500000
912,11642,11642,-79.2500000,80.2500000
913,11745,11745,-78.7500000,80.2500000
914,11862,11862,-78.2500000,80.2500000
915,11989,11989,-77.7500000,80.2500000
916,12124,12124,-77.2500000,80.2500000
917,12262,12262,-76.7500000,80.2500000
918,12402,12402,-76.2500000,80.2500000
919,12542,12542,-75.7500000,80.2500000
920,12686,12686,-75.2500000,80.2500000
921,12829,12829,-74.7500000,80.2500000
922,12982,12982,-74.2500000,80.2500000
923,13143,13143,-73.7500000,80.2500000
924,13304,13304,-73.2500000,80.2500000
925,13475,13475,-72.7500000,80.2500000
926,13650,13650,-72.2500000,80.2500000
927,13836,13836,-71.7500000,80.2500000
928,14029,14029,-71.2500000,80.2500000
929,14225,14225,-70.7500000,80.2500000
930,14434,14434,-70.2500000,80.2500000
931,14640,14640,-69.7500000,80.2500000
932,14843,14843,-69.2500000,80.2500000
933,15605,15605,-67.2500000,80.2500000
934,15785,15785,-66.7500000,80.2500000
935,15960,15960,-66.2500000,80.2500000
936,16132,16132,-65.7500000,80.2500000
937,16301,16301,-65.2500000,80.2500000
938,16471,16471,-64.7500000,80.2500000
939,16632,16632,-64.2500000,80.2500000
940,16788,16788,-63.7500000,80.2500000
941,16939,16939,-63.2500000,80.2500000
942,17087,17087,-62.7500000,80.2500000
943,17231,17231,-62.2500000,80.2500000
944,17374,17374,-61.7500000,80.2500000
945,17515,17515,-61.2500000,80.2500000
946,17649,17649,-60.7500000,80.2500000
947,17779,17779,-60.2500000,80.2500000
948,17904,17904,-59.7500000,80.2500000
949,18030,18030,-59.2500000,80.2500000
950,18153,18153,-58.7500000,80.2500000
951,18276,18276,-58.2500000,80.2500000
952,18398,18398,-57.7500000,80.2500000
953,18519,18519,-57.2500000,80.2500000
954,18635,18635,-56.7500000,80.2500000
955,18753,18753,-56.2500000,80.2500000
956,18871,18871,-55.7500000,80.2500000
957,18985,18985,-55.2500000,80.2500000
958,19100,19100,-54.7500000,80.2500000
959,19216,19216,-54.2500000,80.2500000
960,19334,19334,-53.7500000,80.2500000
961,19453,19453,-53.2500000,80.2500000
962,19569,19569,-52.7500000,80.2500000
963,19683,19683,-52.2500000,80.2500000
964,19796,19796,-51.7500000,80.2500000
965,19908,19908,-51.2500000,80.2500000
966,20016,20016,-50.7500000,80.2500000
967,20124,20124,-50.2500000,80.2500000
968,20226,20226,-49.7500000,80.2500000
969,20328,20328,-49.2500000,80.2500000
970,20430,20430,-48.7500000,80.2500000
971,20527,20527,-48.2500000,80.2500000
972,20622,20622,-47.7500000,80.2500000
973,20716,20716,-47.2500000,80.2500000
974,20809,20809,-46.7500000,80.2500000
975,20902,20902,-46.2500000,80.2500000
976,20994,20994,-45.7500000,80.2500000
977,21087,21087,-45.2500000,80.2500000
978,21179,21179,-44.7500000,80.2500000
979,21270,21270,-44.2500000,80.2500000
980,21360,21360,-43.7500000,80.2500000
981,21451,21451,-43.2500000,80.2500000
982,21538,21538,-42.7500000,80.2500000
983,21624,21624,-42.2500000,80.2500000
984,21706,21706,-41.7500000,80.2500000
985,21789,21789,-41.2500000,80.2500000
986,21869,21869,-40.7500000,80.2500000
987,21943,21943,-40.2500000,80.2500000
988,22015,22015,-39.7500000,80.2500000
989,22081,22081,-39.2500000,80.2500000
990,22142,22142,-38.7500000,80.2500000
991,22198,22198,-38.2500000,80.2500000
992,22253,22253,-37.7500000,80.2500000
993,22305,22305,-37.2500000,80.2500000
994,22355,22355,-36.7500000,80.2500000
995,22405,22405,-36.2500000,80.2500000
996,22453,22453,-35.7500000,80.2500000
997,22499,22499,-35.2500000,80.2500000
998,22538,22538,-34.7500000,80.2500000
999,22573,22573,-34.2500000,80.2500000
1000,22608,22608,-33.7500000,80.2500000
1001,22644,22644,-33.2500000,80.2500000
1002,22679,22679,-32.7500000,80.2500000
1003,22713,22713,-32.2500000,80.2500000
1004,22745,22745,-31.7500000,80.2500000
1005,22779,22779,-31.2500000,80.2500000
1006,22811,22811,-30.7500000,80.2500000
1007,22843,22843,-30.2500000,80.2500000
1008,22875,22875,-29.7500000,80.2500000
1009,22909,22909,-29.2500000,80.2500000
1010,22943,22943,-28.7500000,80.2500000
1011,22976,22976,-28.2500000,80.2500000
1012,23007,23007,-27.7500000,80.2500000
1013,23038,23038,-27.2500000,80.2500000
1014,23068,23068,-26.7500000,80.2500000
1015,23098,23098,-26.2500000,80.2500000
1016,23129,23129,-25.7500000,80.2500000
1017,23163,23163,-25.2500000,80.2500000
1018,23194,23194,-24.7500000,80.2500000
1019,23228,23228,-24.2500000,80.2500000
1020,23261,23261,-23.7500000,80.2500000
1021,23295,23295,-23.2500000,80.2500000
1022,23331,23331,-22.7500000,80.2500000
1023,23364,23364,-22.2500000,80.2500000
1024,23394,23394,-21.7500000,80.2500000
1025,23419,23419,-21.2500000,80.2500000
1026,23444,23444,-20.7500000,80.2500000
1027,23471,23471,-20.2500000,80.2500000
1028,23496,23496,-19.7500000,80.2500000
1029,23520,23520,-19.2500000,80.2500000
1030,23540,23540,-18.7500000,80.2500000
1031,23561,23561,-18.2500000,80.2500000
1032,23579,23579,-17.7500000,80.2500000
1033,23595,23595,-17.2500000,80.2500000
1034,23621,23621,-16.7500000,80.2500000
1035,23659,23659,-16.2500000,80.2500000
1036,30737,30737,18.2500000,80.2500000
1037,30921,30921,18.7500000,80.2500000
1038,31106,31106,19.2500000,80.2500000
1039,31293,31293,19.7500000,80.2500000
1040,31481,31481,20.2500000,80.2500000
1041,31671,31671,20.7500000,80.2500000
1042,31873,31873,21.2500000,80.2500000
1043,32077,32077,21.7500000,80.2500000
1044,32284,32284,22.2500000,80.2500000
1045,32492,32492,22.7500000,80.2500000
1046,32701,32701,23.2500000,80.2500000
1047,32905,32905,23.7500000,80.2500000
1048,33111,33111,24.2500000,80.2500000
1049,33316,33316,24.7500000,80.2500000
1050,33522,33522,25.2500000,80.2500000
1051,33728,33728,25.7500000,80.2500000
1052,33931,33931,26.2500000,80.2500000
1053,34134,34134,26.7500000,80.2500000
1054,34336,34336,27.2500000,80.2500000
1055,36042,36042,31.7500000,80.2500000
1056,36226,36226,32.2500000,80.2500000
1057,36411,36411,32.7500000,80.2500000
1058,36592,36592,33.2500000,80.2500000
1059,40592,40592,46.2500000,80.2500000
1060,40742,40742,46.7500000,80.2500000
1061,40888,40888,47.2500000,80.2500000
1062,41031,41031,47.7500000,80.2500000
1063,41171,41171,48.2500000,80.2500000
1064,41304,41304,48.7500000,80.2500000
1065,41426,41426,49.2500000,80.2500000
1066,41538,41538,49.7500000,80.2500000
1067,41644,41644,50.2500000,80.2500000
1068,42020,42020,52.2500000,80.2500000
1069,42118,42118,52.7500000,80.2500000
1070,42222,42222,53.2500000,80.2500000
1071,42329,42329,53.7500000,80.2500000
1072,42782,42782,55.7500000,80.2500000
1073,42896,42896,56.2500000,80.2500000
1074,43004,43004,56.7500000,80.2500000
1075,43113,43113,57.2500000,80.2500000
1076,43220,43220,57.7500000,80.2500000
1077,43325,43325,58.2500000,80.2500000
1078,43431,43431,58.7500000,80.2500000
1079,43533,43533,59.2500000,80.2500000
1080,43635,43635,59.7500000,80.2500000
1081,43731,43731,60.2500000,80.2500000
1082,43827,43827,60.7500000,80.2500000
1083,43923,43923,61.2500000,80.2500000
1084,50686,50686,91.7500000,80.2500000
1085,50800,50800,92.2500000,80.2500000
1086,50918,50918,92.7500000,80.2500000
1087,51036,51036,93.2500000,80.2500000
1088,51158,51158,93.7500000,80.2500000
1089,51282,51282,94.2500000,80.2500000
1090,51410,51410,94.7500000,80.2500000
1091,51541,51541,95.2500000,80.2500000
1092,51676,51676,95.7500000,80.2500000
1093,51811,51811,96.2500000,80.2500000
1094,51942,51942,96.7500000,80.2500000
1095,52076,52076,97.2500000,80.2500000
1096,52214,52214,97.7500000,80.2500000
1097,7268,7268,-100.2500000,79.7500000
1098,7388,7388,-99.7500000,79.7500000
1099,7507,7507,-99.2500000,79.7500000
1100,7627,7627,-98.7500000,79.7500000
1101,8083,8083,-96.7500000,79.7500000
1102,8191,8191,-96.2500000,79.7500000
1103,8299,8299,-95.7500000,79.7500000
1104,8408,8408,-95.2500000,79.7500000
1105,8515,8515,-94.7500000,79.7500000
1106,8618,8618,-94.2500000,79.7500000
1107,8722,8722,-93.7500000,79.7500000
1108,8821,8821,-93.2500000,79.7500000
1109,8919,8919,-92.7500000,79.7500000
1110,9018,9018,-92.2500000,79.7500000
1111,9115,9115,-91.7500000,79.7500000
1112,9219,9219,-91.2500000,79.7500000
1113,9320,9320,-90.7500000,79.7500000
1114,9422,9422,-90.2500000,79.7500000
1115,9523,9523,-89.7500000,79.7500000
1116,9625,9625,-89.2500000,79.7500000
1117,9728,9728,-88.7500000,79.7500000
1118,9834,9834,-88.2500000,79.7500000
1119,9933,9933,-87.7500000,79.7500000
1120,10030,10030,-87.2500000,79.7500000
1121,10124,10124,-86.7500000,79.7500000
1122,10218,10218,-86.2500000,79.7500000
1123,10319,10319,-85.7500000,79.7500000
1124,10423,10423,-85.2500000,79.7500000
1125,10526,10526,-84.7500000,79.7500000
1126,10631,10631,-84.2500000,79.7500000
1127,10740,10740,-83.7500000,79.7500000
1128,10844,10844,-83.2500000,79.7500000
1129,10943,10943,-82.7500000,79.7500000
1130,11046,11046,-82.2500000,79.7500000
1131,11146,11146,-81.7500000,79.7500000
1132,11251,11251,-81.2500000,79.7500000
1133,11347,11347,-80.7500000,79.7500000
1134,11445,11445,-80.2500000,79.7500000
1135,11541,11541,-79.7500000,79.7500000
1136,11641,11641,-79.2500000,79.7500000
1137,11744,11744,-78.7500000,79.7500000
1138,11861,11861,-78.2500000,79.7500000
1139,11988,11988,-77.7500000,79.7500000
1140,12123,12123,-77.2500000,79.7500000
1141,12261,12261,-76.7500000,79.7500000
1142,12401,12401,-76.2500000,79.7500000
1143,12541,12541,-75.7500000,79.7500000
1144,12685,12685,-75.2500000,79.7500000
1145,12828,12828,-74.7500000,79.7500000
1146,12981,12981,-74.2500000,79.7500000
1147,13142,13142,-73.7500000,79.7500000
1148,13303,13303,-73.2500000,79.7500000
1149,13474,13474,-72.7500000,79.7500000
1150,13649,13649,-72.2500000,79.7500000
1151,13835,13835,-71.7500000,79.7500000
1152,14028,14028,-71.2500000,79.7500000
1153,14224,14224,-70.7500000,79.7500000
1154,16470,16470,-64.7500000,79.7500000
1155,16631,16631,-64.2500000,79.7500000
1156,16787,16787,-63.7500000,79.7500000
1157,16938,16938,-63.2500000,79.7500000
1158,17086,17086,-62.7500000,79.7500000
1159,17230,17230,-62.2500000,79.7500000
1160,17373,17373,-61.7500000,79.7500000
