INPUT_TABLE
Variable ID
RenewRsrcCurves

region,renewresource,sub.renewable.resource,grade,available,extractioncost
Africa_Eastern,Congo-water withdrawals,runoff,grade4,0.218666666666667,4.66666666666667e-05
Africa_Eastern,Congo-water withdrawals,runoff,grade5,0.291555555555556,9.69135802469136e-05
Africa_Eastern,Congo-water withdrawals,runoff,grade6,0.364444444444444,0.000179753086419753
Africa_Eastern,Congo-water withdrawals,runoff,grade7,0.437333333333333,0.000303333333333333
Africa_Eastern,Congo-water withdrawals,runoff,grade8,0.510222222222222,0.000475802469135802
Africa_Eastern,Congo-water withdrawals,runoff,grade9,0.583111111111111,0.000705308641975309
Africa_Eastern,Congo-water withdrawals,runoff,grade10,0.656,0.001
Africa_Eastern,Congo-water withdrawals,runoff,grade11,0.6904,0.160151855838049
Africa_Eastern,Congo-water withdrawals,runoff,grade12,0.7248,0.611064074958048
Africa_Eastern,Congo-water withdrawals,runoff,grade13,0.7592,1.3143888664761
Africa_Eastern,Congo-water withdrawals,runoff,grade14,0.7936,2.23077843950829
Africa_Eastern,Congo-water withdrawals,runoff,grade15,0.828,3.32088500317073
Africa_Eastern,Congo-water withdrawals,runoff,grade16,0.8624,4.54536076657951
Africa_Eastern,Congo-water withdrawals,runoff,grade17,0.8968,5.86485793885073
Africa_Eastern,Congo-water withdrawals,runoff,grade18,0.9312,7.24002872910049
Africa_Eastern,Congo-water withdrawals,runoff,grade19,0.9656,8.63152534644488
Africa_Eastern,Congo-water withdrawals,runoff,grade20,1,10
EU-12,Danube-water withdrawals,runoff,grade1,0,1e-05
EU-12,Danube-water withdrawals,runoff,grade2,0.0601111111111111,1.1358024691358e-05
EU-12,Danube-water withdrawals,runoff,grade3,0.120222222222222,2.08641975308642e-05
EU-12,Danube-water withdrawals,runoff,grade4,0.180333333333333,4.66666666666667e-05
EU-12,Danube-water withdrawals,runoff,grade5,0.240444444444444,9.69135802469136e-05
EU-12,Danube-water withdrawals,runoff,grade6,0.300555555555556,0.000179753086419753
EU-12,Danube-water withdrawals,runoff,grade7,0.360666666666667,0.000303333333333333
EU-12,Danube-water withdrawals,runoff,grade8,0.420777777777778,0.000475802469135803
EU-12,Danube-water withdrawals,runoff,grade9,0.480888888888889,0.000705308641975309
EU-12,Danube-water withdrawals,runoff,grade10,0.541,0.001
EU-12,Danube-water withdrawals,runoff,grade11,0.5869,0.149882707335878
EU-12,Danube-water withdrawals,runoff,grade12,0.6328,0.574397563811608
EU-12,Danube-water withdrawals,runoff,grade13,0.6787,1.24210062122176
EU-12,Danube-water withdrawals,runoff,grade14,0.7246,2.12054793136089
EU-12,Danube-water withdrawals,runoff,grade15,0.7705,3.17729554602357
EU-12,Danube-water withdrawals,runoff,grade16,0.8164,4.37989951700436
EU-12,Danube-water withdrawals,runoff,grade17,0.8623,5.69591589609784
EU-12,Danube-water withdrawals,runoff,grade18,0.9082,7.09290073509856
EU-12,Danube-water withdrawals,runoff,grade19,0.9541,8.53841008580109
EU-12,Danube-water withdrawals,runoff,grade20,1,10
EU-12,Daugava-water withdrawals,runoff,grade1,0,1e-05
EU-12,Daugava-water withdrawals,runoff,grade2,0.0616666666666667,1.1358024691358e-05
EU-12,Daugava-water withdrawals,runoff,grade3,0.123333333333333,2.08641975308642e-05
EU-12,Daugava-water withdrawals,runoff,grade4,0.185,4.66666666666666e-05
EU-12,Daugava-water withdrawals,runoff,grade5,0.246666666666667,9.69135802469135e-05
EU-12,Daugava-water withdrawals,runoff,grade6,0.308333333333333,0.000179753086419753
EU-12,Daugava-water withdrawals,runoff,grade7,0.37,0.000303333333333333
EU-12,Daugava-water withdrawals,runoff,grade8,0.431666666666667,0.000475802469135803
EU-12,Daugava-water withdrawals,runoff,grade9,0.493333333333333,0.000705308641975309
EU-12,Daugava-water withdrawals,runoff,grade10,0.555,0.001
EU-12,Daugava-water withdrawals,runoff,grade11,0.5995,0.151131073563513
EU-12,Daugava-water withdrawals,runoff,grade12,0.644,0.578858356454054
EU-12,Daugava-water withdrawals,runoff,grade13,0.6885,1.25089734737703
EU-12,Daugava-water withdrawals,runoff,grade14,0.733,2.13396354503784
EU-12,Daugava-water withdrawals,runoff,grade15,0.7775,3.19477244814189
EU-12,Daugava-water withdrawals,runoff,grade16,0.822,4.4000395553946
EU-12,Daugava-water withdrawals,runoff,grade17,0.8665,5.71648036550135
EU-12,Daugava-water withdrawals,runoff,grade18,0.911,7.11081037716757
EU-12,Daugava-water withdrawals,runoff,grade19,0.9555,8.54974508909865
EU-12,Daugava-water withdrawals,runoff,grade20,1,10
Africa_Northern,Dead Sea-water withdrawals,runoff,grade1,0,1e-05
Africa_Northern,Dead Sea-water withdrawals,runoff,grade2,0.0392222222222222,1.1358024691358e-05
Africa_Northern,Dead Sea-water withdrawals,runoff,grade3,0.0784444444444444,2.08641975308642e-05
Africa_Northern,Dead Sea-water withdrawals,runoff,grade4,0.117666666666667,4.66666666666667e-05
Africa_Northern,Dead Sea-water withdrawals,runoff,grade5,0.156888888888889,9.69135802469136e-05
Africa_Northern,Dead Sea-water withdrawals,runoff,grade6,0.196111111111111,0.000179753086419753
Africa_Northern,Dead Sea-water withdrawals,runoff,grade7,0.235333333333333,0.000303333333333333
Africa_Northern,Dead Sea-water withdrawals,runoff,grade8,0.274555555555556,0.000475802469135803
Africa_Northern,Dead Sea-water withdrawals,runoff,grade9,0.313777777777778,0.000705308641975309
Africa_Northern,Dead Sea-water withdrawals,runoff,grade10,0.353,0.001
Africa_Northern,Dead Sea-water withdrawals,runoff,grade11,0.4177,0.133208320439632
Africa_Northern,Dead Sea-water withdrawals,runoff,grade12,0.4824,0.514643052592408
Africa_Northern,Dead Sea-water withdrawals,runoff,grade13,0.5471,1.12415193202926
Africa_Northern,Dead Sea-water withdrawals,runoff,grade14,0.6118,1.94058269432113
Africa_Northern,Dead Sea-water withdrawals,runoff,grade15,0.6765,2.94278307503895
Africa_Northern,Dead Sea-water withdrawals,runoff,grade16,0.7412,4.10960080975366
Africa_Northern,Dead Sea-water withdrawals,runoff,grade17,0.8059,5.41988363403618
Africa_Northern,Dead Sea-water withdrawals,runoff,grade18,0.8706,6.85247928345745
Africa_Northern,Dead Sea-water withdrawals,runoff,grade19,0.9353,8.38623549358841
Africa_Northern,Dead Sea-water withdrawals,runoff,grade20,1,10
EU-12,Denmark-Germany Coast-water withdrawals,runoff,grade1,0,1e-05
EU-12,Denmark-Germany Coast-water withdrawals,runoff,grade2,0.0783333333333333,1.1358024691358e-05
EU-12,Denmark-Germany Coast-water withdrawals,runoff,grade3,0.156666666666667,2.08641975308642e-05
EU-12,Denmark-Germany Coast-water withdrawals,runoff,grade4,0.235,4.66666666666667e-05
EU-12,Denmark-Germany Coast-water withdrawals,runoff,grade5,0.313333333333333,9.69135802469136e-05
EU-12,Denmark-Germany Coast-water withdrawals,runoff,grade6,0.391666666666667,0.000179753086419753
EU-12,Denmark-Germany Coast-water withdrawals,runoff,grade7,0.47,0.000303333333333333
EU-12,Denmark-Germany Coast-water withdrawals,runoff,grade8,0.548333333333333,0.000475802469135802
EU-12,Denmark-Germany Coast-water withdrawals,runoff,grade9,0.626666666666667,0.000705308641975309
EU-12,Denmark-Germany Coast-water withdrawals,runoff,grade10,0.705,0.001
EU-12,Denmark-Germany Coast-water withdrawals,runoff,grade11,0.7345,0.164535418890425
EU-12,Denmark-Germany Coast-water withdrawals,runoff,grade12,0.764,0.626700424612767
EU-12,Denmark-Germany Coast-water withdrawals,runoff,grade13,0.7935,1.34520597053085
EU-12,Denmark-Germany Coast-water withdrawals,runoff,grade14,0.823,2.27776301000851
EU-12,Denmark-Germany Coast-water withdrawals,runoff,grade15,0.8525,3.38208249640958
EU-12,Denmark-Germany Coast-water withdrawals,runoff,grade16,0.882,4.61587538309787
EU-12,Denmark-Germany Coast-water withdrawals,runoff,grade17,0.9115,5.93685262343723
EU-12,Denmark-Germany Coast-water withdrawals,runoff,grade18,0.941,7.30272517079149
EU-12,Denmark-Germany Coast-water withdrawals,runoff,grade19,0.9705,8.67120397852447
EU-12,Denmark-Germany Coast-water withdrawals,runoff,grade20,1,10
Europe_Eastern,Dnieper-water withdrawals,runoff,grade1,0,1e-05
Europe_Eastern,Dnieper-water withdrawals,runoff,grade2,0.0534444444444444,1.1358024691358e-05
Europe_Eastern,Dnieper-water withdrawals,runoff,grade3,0.106888888888889,2.08641975308642e-05
Europe_Eastern,Dnieper-water withdrawals,runoff,grade4,0.160333333333333,4.66666666666667e-05
Europe_Eastern,Dnieper-water withdrawals,runoff,grade5,0.213777777777778,9.69135802469136e-05
Europe_Eastern,Dnieper-water withdrawals,runoff,grade6,0.267222222222222,0.000179753086419753
Europe_Eastern,Dnieper-water withdrawals,runoff,grade7,0.320666666666667,0.000303333333333333
Europe_Eastern,Dnieper-water withdrawals,runoff,grade8,0.374111111111111,0.000475802469135802
Europe_Eastern,Dnieper-water withdrawals,runoff,grade9,0.427555555555556,0.000705308641975309
Europe_Eastern,Dnieper-water withdrawals,runoff,grade10,0.481,0.001
Europe_Eastern,Dnieper-water withdrawals,runoff,grade11,0.5329,0.144540236148669
Europe_Eastern,Dnieper-water withdrawals,runoff,grade12,0.5848,0.555292542296216
Europe_Eastern,Dnieper-water withdrawals,runoff,grade13,0.6367,1.20441570584734
Europe_Eastern,Dnieper-water withdrawals,runoff,grade14,0.6886,2.06306851420674
Europe_Eastern,Dnieper-water withdrawals,runoff,grade15,0.7405,3.1024097547791
Europe_Eastern,Dnieper-water withdrawals,runoff,grade16,0.7924,4.29359821496915
Europe_Eastern,Dnieper-water withdrawals,runoff,grade17,0.8443,5.60779268218156
Europe_Eastern,Dnieper-water withdrawals,runoff,grade18,0.8962,7.01615194382104
Europe_Eastern,Dnieper-water withdrawals,runoff,grade19,0.9481,8.48983478729228
Europe_Eastern,Dnieper-water withdrawals,runoff,grade20,1,10
EU-12,Dniester-water withdrawals,runoff,grade1,0,1e-05
EU-12,Dniester-water withdrawals,runoff,grade2,0.0794008277806592,1.1358024691358e-05
EU-12,Dniester-water withdrawals,runoff,grade3,0.158801655561318,2.08641975308642e-05
EU-12,Dniester-water withdrawals,runoff,grade4,0.238202483341978,4.66666666666667e-05
EU-12,Dniester-water withdrawals,runoff,grade5,0.317603311122637,9.69135802469136e-05
EU-12,Dniester-water withdrawals,runoff,grade6,0.397004138903296,0.000179753086419753
EU-12,Dniester-water withdrawals,runoff,grade7,0.476404966683955,0.000303333333333333
EU-12,Dniester-water withdrawals,runoff,grade8,0.555805794464615,0.000475802469135802
EU-12,Dniester-water withdrawals,runoff,grade9,0.635206622245274,0.000705308641975309
EU-12,Dniester-water withdrawals,runoff,grade10,0.714607450025933,0.001
EU-12,Dniester-water withdrawals,runoff,grade11,0.74314670502334,0.165395330935895
EU-12,Dniester-water withdrawals,runoff,grade12,0.771685960020747,0.629766951743693
EU-12,Dniester-water withdrawals,runoff,grade13,0.800225215018153,1.35124914281011
EU-12,Dniester-water withdrawals,runoff,grade14,0.82876447001556,2.28697618452185
EU-12,Dniester-water withdrawals,runoff,grade15,0.857303725012967,3.39408235726563
EU-12,Dniester-water withdrawals,runoff,grade16,0.885842980010373,4.62970194142816
EU-12,Dniester-water withdrawals,runoff,grade17,0.91438223500778,5.95096921739614
EU-12,Dniester-water withdrawals,runoff,grade18,0.942921490005187,7.31501846555631
EU-12,Dniester-water withdrawals,runoff,grade19,0.971460745002593,8.67898396629536
EU-12,Dniester-water withdrawals,runoff,grade20,1,10
Europe_Eastern,Don-water withdrawals,runoff,grade1,0,1e-05
Europe_Eastern,Don-water withdrawals,runoff,grade2,0.0501111111111111,1.1358024691358e-05
Europe_Eastern,Don-water withdrawals,runoff,grade3,0.100222222222222,2.08641975308642e-05
Europe_Eastern,Don-water withdrawals,runoff,grade4,0.150333333333333,4.66666666666667e-05
Europe_Eastern,Don-water withdrawals,runoff,grade5,0.200444444444444,9.69135802469137e-05
Europe_Eastern,Don-water withdrawals,runoff,grade6,0.250555555555556,0.000179753086419753
Europe_Eastern,Don-water withdrawals,runoff,grade7,0.300666666666667,0.000303333333333334
Europe_Eastern,Don-water withdrawals,runoff,grade8,0.350777777777778,0.000475802469135803
Europe_Eastern,Don-water withdrawals,runoff,grade9,0.400888888888889,0.000705308641975309
Europe_Eastern,Don-water withdrawals,runoff,grade10,0.451,0.001
Europe_Eastern,Don-water withdrawals,runoff,grade11,0.5059,0.141874740141707
Europe_Eastern,Don-water withdrawals,runoff,grade12,0.5608,0.545749506411707
Europe_Eastern,Don-water withdrawals,runoff,grade13,0.6157,1.18558472733341
Europe_Eastern,Don-water withdrawals,runoff,grade14,0.6706,2.03434083143024
Europe_Eastern,Don-water withdrawals,runoff,grade15,0.7255,3.06497824722561
Europe_Eastern,Don-water withdrawals,runoff,grade16,0.7804,4.25045740324293
Europe_Eastern,Don-water withdrawals,runoff,grade17,0.8353,5.56373872800561
Europe_Eastern,Don-water withdrawals,runoff,grade18,0.8902,6.97778265003707
Europe_Eastern,Don-water withdrawals,runoff,grade19,0.9451,8.46554959786073
Europe_Eastern,Don-water withdrawals,runoff,grade20,1,10
EU-15,Douro-water withdrawals,runoff,grade1,0,1e-05
EU-15,Douro-water withdrawals,runoff,grade2,0.0598888888888889,1.1358024691358e-05
EU-15,Douro-water withdrawals,runoff,grade3,0.119777777777778,2.08641975308642e-05
EU-15,Douro-water withdrawals,runoff,grade4,0.179666666666667,4.66666666666666e-05
EU-15,Douro-water withdrawals,runoff,grade5,0.239555555555556,9.69135802469135e-05
EU-15,Douro-water withdrawals,runoff,grade6,0.299444444444444,0.000179753086419753
EU-15,Douro-water withdrawals,runoff,grade7,0.359333333333333,0.000303333333333333
EU-15,Douro-water withdrawals,runoff,grade8,0.419222222222222,0.000475802469135803
EU-15,Douro-water withdrawals,runoff,grade9,0.479111111111111,0.000705308641975309
EU-15,Douro-water withdrawals,runoff,grade10,0.539,0.001
EU-15,Douro-water withdrawals,runoff,grade11,0.5851,0.149704418632857
EU-15,Douro-water withdrawals,runoff,grade12,0.6312,0.573760389152652
EU-15,Douro-water withdrawals,runoff,grade13,0.6773,1.24084404471571
EU-15,Douro-water withdrawals,runoff,grade14,0.7234,2.11863151847837
EU-15,Douro-water withdrawals,runoff,grade15,0.7695,3.17479894359694
EU-15,Douro-water withdrawals,runoff,grade16,0.8156,4.37702245322776
EU-15,Douro-water withdrawals,runoff,grade17,0.8617,5.69297818052714
EU-15,Douro-water withdrawals,runoff,grade18,0.9078,7.09034225865143
EU-15,Douro-water withdrawals,runoff,grade19,0.9539,8.53679082075694
EU-15,Douro-water withdrawals,runoff,grade20,1,10
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade1,0,1e-05
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade2,0.0521111111111111,1.1358024691358e-05
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade3,0.104222222222222,2.08641975308642e-05
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade4,0.156333333333333,4.66666666666667e-05
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade5,0.208444444444444,9.69135802469137e-05
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade6,0.260555555555556,0.000179753086419753
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade7,0.312666666666667,0.000303333333333334
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade8,0.364777777777778,0.000475802469135803
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade9,0.416888888888889,0.000705308641975309
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade10,0.469,0.001
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade11,0.5221,0.143473508088508
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade12,0.5752,0.551474453587377
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade13,0.6283,1.19688225512701
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade14,0.6814,2.05157633133783
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade15,0.7345,3.08743610085021
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade16,0.7876,4.27634098229458
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade17,0.8407,5.59017039430134
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade18,0.8938,7.00080375550089
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade19,0.9469,8.48012048452364
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade20,1,10
